Gasverbrauch,Datum,Stromverbrauch,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m],Traffic,Weekday
1.6664309059203253,2022-01-02 06:00:00+00:00,-1.1860230070555562,-1.2965641188532442,-0.3148053042551812,0.010242674355738514,-0.3292750597546066,-0.22218228568534795,Sunday
1.622433946758469,2022-01-02 07:00:00+00:00,-1.0408886784711868,-1.2518543451159054,-0.3148053042551812,-0.10667257816951921,-0.21340188824548853,0.23780222828810443,Sunday
1.6744735191325086,2022-01-02 08:00:00+00:00,-0.7902570545824991,-1.1748542130432402,-0.3148053042551812,-0.13784649290310136,-0.1137993490523722,-0.37551045700983204,Sunday
1.5670206384208272,2022-01-02 09:00:00+00:00,-0.6514283723292863,-0.9885635408850711,-0.3148053042551812,-0.1437655130828535,0.018908235592635946,0.5444585709370726,Sunday
1.400033960369657,2022-01-02 10:00:00+00:00,-0.4867519091843617,-0.8047568064525683,-0.3148053042551812,0.7510141819367535,0.11589053424975992,1.3110994275594934,Sunday
1.176404753107417,2022-01-02 11:00:00+00:00,-0.3393391557224768,-0.5812079998627652,-0.3148053042551812,0.9214988223861963,0.28568011056732295,-0.37551045700983204,Sunday
1.1353457340473845,2022-01-02 12:00:00+00:00,-0.34602503178550775,-0.3812560117463301,-0.3148053042551812,0.6456137280786037,0.24223710182589278,0.0844740569636203,Sunday
1.0071919729360066,2022-01-02 13:00:00+00:00,-0.5134846542078972,-0.17757821018673192,-0.3148053042551812,0.5831085031468416,0.3355568788032008,1.157771256235009,Sunday
0.9782807871261686,2022-01-02 14:00:00+00:00,-0.53097307706057,-0.10802956838723402,-0.3148053042551812,0.846011746295823,0.43739357243402666,0.8511149135860409,Sunday
1.0591002421746207,2022-01-02 15:00:00+00:00,-0.4089444731565249,-0.12417475997427521,-0.3148053042551812,0.6749573131376269,0.5144055352314444,1.004443084910525,Sunday
1.2271956029394797,2022-01-02 16:00:00+00:00,-0.022446752251194246,-0.21732009605335983,-0.3148053042551812,0.736247318321243,0.5023429387436437,0.23780222828810443,Sunday
1.2554462301682978,2022-01-02 17:00:00+00:00,0.10572551182026241,-0.2831429244096944,-0.3148053042551812,1.2993799805968578,0.625207489618721,0.39113039961258855,Sunday
1.2280702422104293,2022-01-02 18:00:00+00:00,-0.08181223758294195,-0.2930784269247968,-0.3148053042551812,1.588545026734938,0.5291478200027335,0.6977867422615568,Sunday
1.2345877131108653,2022-01-02 19:00:00+00:00,-0.32765663764565023,-0.2508525412356118,-0.3148053042551812,1.7267640194799112,0.7127693739472029,0.23780222828810443,Sunday
0.9803319821776043,2022-01-02 20:00:00+00:00,-0.5969689897511543,-0.1614330185996905,-0.3148053042551812,1.6020942410078827,0.7489596494073187,0.39113039961258855,Sunday
0.33082858230114953,2022-01-02 21:00:00+00:00,-0.8714688371148233,-0.057110180094224965,-0.3148053042551812,1.5785727036208927,0.7286279793296513,0.23780222828810443,Sunday
-0.13483339860044535,2022-01-02 22:00:00+00:00,-1.2142208003718609,-0.09685225225152522,-0.3148053042551812,1.8022622928315242,0.6708103971568977,0.39113039961258855,Sunday
-0.18949678730000546,2022-01-02 23:00:00+00:00,-1.4282750202396262,-0.08940062536519838,-0.3148053042551812,2.3372237021730227,0.6614843426165538,-0.8354949709832844,Sunday
0.08346200107032324,2022-01-03 00:00:00+00:00,-1.5921632116665105,-0.09064256317958616,-0.3148053042551812,2.675462330212939,0.7275773755011783,-1.1421513136322528,Monday
0.30380480855863956,2022-01-03 01:00:00+00:00,-1.6450766759330733,-0.06952962033499366,-0.3148053042551812,2.7471330416422366,0.7967006222058892,-1.2954794849567368,Monday
0.10369213834886966,2022-01-03 02:00:00+00:00,-1.6241152373816883,-0.06952962033499366,-0.3148053042551812,2.5094669464443653,0.7913034152541429,-1.2954794849567368,Monday
0.13317673635087213,2022-01-03 03:00:00+00:00,-1.5431260232054542,-0.05835218000550352,-0.3148053042551812,1.9386762025569981,0.706100849893553,-1.2954794849567368,Monday
0.7375170408134157,2022-01-03 04:00:00+00:00,-1.1470088838855361,-0.08070706066448378,-0.3148053042551812,1.9993414850710618,0.7898553762119562,-1.2954794849567368,Monday
1.2355316838410484,2022-01-03 05:00:00+00:00,-0.4193157014589367,-0.13783620012632244,-0.3148053042551812,1.5585329863068025,0.7080161482310574,-0.9888231423077686,Monday
1.159437633019746,2022-01-03 06:00:00+00:00,0.3817178329613376,-0.15894914297091495,-0.3148053042551812,1.158627237775474,0.7481523489963247,-0.22218228568534795,Monday
1.1799392171889356,2022-01-03 07:00:00+00:00,0.8070024322838586,-0.16764270767162956,-0.3148053042551812,0.8139637057437509,0.6160409712152932,-0.8354949709832844,Monday
1.0478057548851325,2022-01-03 08:00:00+00:00,1.0098434263099858,-0.16764270767162956,-0.3148053042551812,1.2227305020283379,0.6968155440819472,-0.9888231423077686,Monday
1.197668498823765,2022-01-03 09:00:00+00:00,1.190880210706191,-0.16640076985724178,0.990908166003937,1.6272338882785742,0.6435064790792829,0.5444585709370726,Monday
1.1239912130993543,2022-01-03 10:00:00+00:00,1.2753200431020169,-0.1514975160845881,0.6644797984391574,1.2441162146510927,0.5905978757211141,0.8511149135860409,Monday
0.9706848313595798,2022-01-03 11:00:00+00:00,1.2685292469798122,-0.1365942623119347,0.3380514308743779,1.1164697604764382,0.5040273636472365,0.39113039961258855,Monday
0.8509163847023978,2022-01-03 12:00:00+00:00,1.0923044396675148,-0.10306181712968271,0.3380514308743779,1.351658303173178,0.5910225488118621,0.23780222828810443,Monday
0.684671512670097,2022-01-03 13:00:00+00:00,0.9817405322026996,-0.08070706066448378,0.01162306330959832,1.46297323492586,0.5697169084565843,0.6977867422615568,Monday
0.7005960656235709,2022-01-03 14:00:00+00:00,0.872959632848052,-0.08567481192203508,-0.3148053042551812,1.409747793063911,0.7245267332733157,0.39113039961258855,Monday
0.7682162118469816,2022-01-03 15:00:00+00:00,0.9308338750331155,-0.09312631461458035,-0.3148053042551812,1.2441162146510927,0.6139646235254816,0.5444585709370726,Monday
0.9193761765850009,2022-01-03 16:00:00+00:00,1.0928581883310324,-0.12169100853928103,-0.3148053042551812,1.1407893668131188,0.6386682971276253,0.8511149135860409,Monday
0.9829733758157785,2022-01-03 17:00:00+00:00,1.040849237644318,-0.14404576500447996,-0.3148053042551812,0.9042801810973141,0.49564479890305935,0.23780222828810443,Monday
0.9434077340213947,2022-01-03 18:00:00+00:00,0.6302875526576291,-0.18751371270183428,0.3380514308743779,1.0465354696156408,0.41096299581053364,0.23780222828810443,Monday
0.892684518663322,2022-01-03 19:00:00+00:00,0.11242527643000055,-0.19869115303132442,0.3380514308743779,1.3526358452063265,0.39590574606433,-0.5288386283343162,Monday
0.7248509093337351,2022-01-03 20:00:00+00:00,-0.2971040851862578,-0.20738471773203904,0.3380514308743779,1.094073547844055,0.4655237061150208,-0.37551045700983204,Monday
0.18647102828978535,2022-01-03 21:00:00+00:00,-0.5900597366318447,-0.19869115303132442,1.3173365335687166,1.2227305020283379,0.5077468470778349,0.0844740569636203,Monday
-0.12858478715167942,2022-01-03 22:00:00+00:00,-0.9579653698931402,-0.23222334982601348,1.643764901133496,1.889386281117244,0.5927543157398247,0.6977867422615568,Monday
-0.11950554625365263,2022-01-03 23:00:00+00:00,-1.2743529686427175,-0.19620715320876733,0.6644797984391574,1.9687334545682529,0.5275800207710462,-0.37551045700983204,Monday
-0.09933144413046367,2022-01-04 00:00:00+00:00,-1.3104227550717156,-0.2011749044663186,1.643764901133496,1.6020942410078827,0.4556027417524634,-1.2954794849567368,Tuesday
-0.08772232611594628,2022-01-04 01:00:00+00:00,-1.4585347880700825,-0.19869115303132442,2.296621636263055,1.7406175668625923,0.3463091388493782,-1.2954794849567368,Tuesday
-0.048971034263968635,2022-01-04 02:00:00+00:00,-1.5506059373704753,-0.13286844886877117,0.990908166003937,1.4020675281987591,0.3399065083572558,-1.2954794849567368,Tuesday
0.11186385661754791,2022-01-04 03:00:00+00:00,-1.4454391894777858,-0.12541682198244455,0.990908166003937,1.7852511177791999,0.32832241219339003,-1.2954794849567368,Tuesday
0.6305737279813157,2022-01-04 04:00:00+00:00,-1.0560153803269792,-0.08691662554264151,2.296621636263055,2.9293279046577845,0.49155619900391845,-1.2954794849567368,Tuesday
1.1336454670545784,2022-01-04 05:00:00+00:00,-0.33125384156453846,-0.10927163039540312,2.9494783713926145,3.1411739605128326,0.4965462429287247,-0.37551045700983204,Tuesday
0.8904493261083268,2022-01-04 06:00:00+00:00,0.46244207476292654,-0.11051356820979089,2.296621636263055,3.2251075744215094,0.4204639348153294,-0.9888231423077686,Tuesday
0.7556013202463568,2022-01-04 07:00:00+00:00,0.9187816754877361,-0.0148842323081494,-0.3148053042551812,4.0522093323546935,0.5077468470778349,-0.37551045700983204,Tuesday
0.6404344866949341,2022-01-04 08:00:00+00:00,1.064056753065697,0.08695454427786846,-0.3148053042551812,4.0368555632349485,0.5194130892200586,-0.8354949709832844,Tuesday
0.5720277282847613,2022-01-04 09:00:00+00:00,1.2613600846522524,0.14035799449032493,-0.3148053042551812,3.81467105495022,0.48485503273255276,0.23780222828810443,Tuesday
0.48084055213511684,2022-01-04 10:00:00+00:00,1.252278205736545,0.2844227188624186,-0.3148053042551812,4.499153930278402,0.6623769235235012,-0.22218228568534795,Tuesday
0.37298408656650034,2022-01-04 11:00:00+00:00,1.3384575170758963,0.36018086344318323,-0.3148053042551812,3.8396880605199737,0.7005352436861729,-0.37551045700983204,Tuesday
0.774007500898036,2022-01-04 12:00:00+00:00,1.2615746363282188,0.401164935511762,0.01162306330959832,4.133403842641202,0.7427360106785658,0.23780222828810443,Tuesday
0.5748052896192821,2022-01-04 13:00:00+00:00,1.1135337689463967,0.25461627341400206,0.990908166003937,4.348072242135936,0.7838494243258519,-0.06885411436086382,Tuesday
0.5465429044978797,2022-01-04 14:00:00+00:00,1.0414205315858278,0.044728658588683454,2.296621636263055,3.9972544418038836,0.8920723192531286,0.23780222828810443,Tuesday
0.5505268818198846,2022-01-04 15:00:00+00:00,1.0335729401222853,0.0012608350851106818,0.6644797984391574,2.8966916909869993,1.0363146043881744,-0.06885411436086382,Tuesday
0.8139979598696172,2022-01-04 16:00:00+00:00,1.1645626453270028,0.031067466824199128,0.3380514308743779,1.2114637332611473,1.1221145655676914,-0.06885411436086382,Tuesday
0.8160965543829569,2022-01-04 17:00:00+00:00,1.076273646162408,-0.05835218000550352,1.9701932686982755,0.514679081942867,1.245770095744905,-0.37551045700983204,Tuesday
0.8256697082521265,2022-01-04 18:00:00+00:00,0.6821752334770206,-0.19869115303132442,3.9287634740869533,0.3367981222717891,1.4191929022157908,-0.5288386283343162,Tuesday
1.0467125494770566,2022-01-04 19:00:00+00:00,0.18203301996461274,-0.42223995962112737,4.255191841651732,0.49137356719017455,1.5909383094259686,-0.5288386283343162,Tuesday
0.9772564838078571,2022-01-04 20:00:00+00:00,-0.2492971758373039,-0.6134982588430663,5.234476944346071,0.9214988223861963,1.5882368956929411,-0.5288386283343162,Tuesday
0.6193930806878445,2022-01-04 21:00:00+00:00,-0.5440850254610153,-0.7165792216310348,3.6023351065221734,0.8282592280417868,1.5065335328367742,1.157771256235009,Tuesday
0.28567994639204086,2022-01-04 22:00:00+00:00,-0.8882142402991063,-0.8358052518122632,4.581620209216512,0.5282693880518712,1.0445115840733508,1.004443084910525,Tuesday
0.29379569049534293,2022-01-04 23:00:00+00:00,-1.18078948620843,-0.9128053963043063,4.908048576781292,0.31283978606190443,0.7245267332733157,-0.5288386283343162,Tuesday
0.36126846638261406,2022-01-05 00:00:00+00:00,-1.2505757766802035,-0.9202570231906332,3.275906738957394,0.22178239004478958,0.29885470419373805,-1.2954794849567368,Wednesday
0.372593142249161,2022-01-05 01:00:00+00:00,-1.4128438955043658,-0.9214988989081302,1.643764901133496,1.0639199571323212,0.33188160287937685,-1.2954794849567368,Wednesday
0.41289167576672536,2022-01-05 02:00:00+00:00,-1.4934637094990686,-0.9364022147776745,1.9701932686982755,1.4967072027363126,0.5052988969227671,-1.2954794849567368,Wednesday
0.6125233462921449,2022-01-05 03:00:00+00:00,-1.406014563060158,-0.9376441029145497,2.296621636263055,1.4221868939560083,0.5361805966183126,-1.2954794849567368,Wednesday
1.3149005595136358,2022-01-05 04:00:00+00:00,-0.9897045316544827,-0.9575150955253763,1.9701932686982755,1.7093657994730311,0.6929977016509467,-1.2954794849567368,Wednesday
1.8710595880891685,2022-01-05 05:00:00+00:00,-0.17650072746138082,-1.014644234987215,1.3173365335687166,1.6317024405896028,0.9863968712499308,-0.6821667996588003,Wednesday
1.8395066485563054,2022-01-05 06:00:00+00:00,0.654783960374304,-1.0941282426886554,0.6644797984391574,1.6698815098432043,1.3243162427749715,-0.22218228568534795,Wednesday
2.0600215453762827,2022-01-05 07:00:00+00:00,1.166266576623134,-1.1351122402409652,0.6644797984391574,1.522693722114174,1.3690741276041973,-1.1421513136322528,Wednesday
2.148243595505812,2022-01-05 08:00:00+00:00,1.3751266909877191,-1.1897574543965157,-0.3148053042551812,1.0498038022832035,1.2317842024953911,-1.2954794849567368,Wednesday
2.083296929993777,2022-01-05 09:00:00+00:00,1.4621927948245363,-1.2282575763200498,-0.3148053042551812,1.1481482914075942,1.1572008423134013,-0.06885411436086382,Wednesday
2.1245539239973583,2022-01-05 10:00:00+00:00,1.4727199616197224,-1.219563986780579,-0.3148053042551812,1.5346855663639165,1.163824294165768,0.5444585709370726,Wednesday
1.9529367518885725,2022-01-05 11:00:00+00:00,1.454417072195094,-1.2133542728698838,-0.3148053042551812,1.5346855663639165,1.163824294165768,0.0844740569636203,Wednesday
1.7560604867451317,2022-01-05 12:00:00+00:00,1.2893969817920212,-1.1574670960611892,-0.3148053042551812,1.602995409268612,1.2368261280907393,-0.5288386283343162,Wednesday
1.7399683523515055,2022-01-05 13:00:00+00:00,1.153883583539982,-1.1077895710662995,-0.3148053042551812,1.5115828699280218,1.2257302600640356,-1.2954794849567368,Wednesday
1.7287552354556697,2022-01-05 14:00:00+00:00,1.0783294675229544,-1.115241197952626,-0.3148053042551812,1.0069975176394945,1.1790962043238389,-1.2954794849567368,Wednesday
1.7763683155016494,2022-01-05 15:00:00+00:00,1.1788810337644438,-1.1524993572230164,-0.3148053042551812,0.39399500029953255,0.994137508407966,-1.2954794849567368,Wednesday
1.8126974273222223,2022-01-05 16:00:00+00:00,1.3965213818746098,-1.3189190119316028,-0.3148053042551812,-0.10667257816951921,0.7593794344147737,-1.2954794849567368,Wednesday
1.9945972292617593,2022-01-05 17:00:00+00:00,1.3828403546679509,-1.3748062135790535,-0.3148053042551812,-0.4187022838710609,0.6584261343117372,-1.2954794849567368,Wednesday
1.9952709797318067,2022-01-05 18:00:00+00:00,0.9553597475653356,-1.505209684089772,-0.3148053042551812,-0.47608190965300223,0.63174911975317,-1.2954794849567368,Wednesday
1.9796383277570746,2022-01-05 19:00:00+00:00,0.377605346379178,-1.5126613147019121,-0.3148053042551812,-0.4187022838710609,0.6584261343117372,-1.2954794849567368,Wednesday
1.6935156969677978,2022-01-05 20:00:00+00:00,-0.06616086510952156,-1.4679515496581381,-0.3148053042551812,-0.531142075586374,0.602281195579891,-1.2954794849567368,Wednesday
0.9146818562678375,2022-01-05 21:00:00+00:00,-0.40690225905566274,-1.4480805322085553,-0.3148053042551812,-0.5835080325770768,0.5697169084565843,-1.2954794849567368,Wednesday
0.6304041738812034,2022-01-05 22:00:00+00:00,-0.7740612159172835,-1.4679515496581381,-0.3148053042551812,-0.3070881317203783,0.33807432877943194,-1.2954794849567368,Wednesday
0.7098432612204365,2022-01-05 23:00:00+00:00,-1.0838939831951653,-1.4840967412451795,-0.3148053042551812,-0.3477834157167511,0.38629012695027415,-1.2954794849567368,Wednesday
0.7464283665341116,2022-01-06 00:00:00+00:00,-1.163755623183173,-1.4232417883401776,-0.3148053042551812,-0.5098408072148946,0.4800356578864664,-1.2264310369430618,Thursday
0.755844973758493,2022-01-06 01:00:00+00:00,-1.3379564648901554,-1.402128845495585,-0.3148053042551812,-0.5257773198379956,0.5405572478757747,-1.2761865362470335,Thursday
0.851140959572496,2022-01-06 02:00:00+00:00,-1.430418321863989,-1.3921933429804827,-0.3148053042551812,-0.5835080325770768,0.5697169084565843,-1.278217372953318,Thursday
1.1438304529008672,2022-01-06 03:00:00+00:00,-1.351543401587983,-1.3685964996683582,0.01162306330959832,-0.5835080325770768,0.5697169084565843,-1.2832944647190294,Thursday
1.8401275329104314,2022-01-06 04:00:00+00:00,-0.8874851794991792,-1.3698384499021241,0.3380514308743779,-0.5257773198379956,0.5405572478757747,-1.278217372953318,Thursday
2.4012865504163226,2022-01-06 05:00:00+00:00,-0.0947415603844091,-1.3921933429804827,0.6644797984391574,-0.6327453691428194,0.5337522101765116,-0.5156381897434665,Thursday
2.528502322206978,2022-01-06 06:00:00+00:00,0.7963524133818506,-1.3934352807948704,0.3380514308743779,-0.6909025073929679,0.5658942021189705,0.09259740378875857,Thursday
2.6895476251090598,2022-01-06 07:00:00+00:00,1.2523710304537774,-1.4095804723819116,0.3380514308743779,-0.3115468600191871,0.5507925286923651,-0.3846492221881126,Thursday
2.50838023185205,2022-01-06 08:00:00+00:00,1.4051603743743097,-1.3561771339438584,-0.3148053042551812,-0.5501327151568279,0.442922753385214,-0.295292407111592,Thursday
2.2876844153269373,2022-01-06 09:00:00+00:00,1.5169778726131684,-1.310225447230888,-0.3148053042551812,-0.9613846062487025,0.602281195579891,0.5728902848250568,Thursday
2.2429559750181913,2022-01-06 10:00:00+00:00,1.6547385432050463,-1.2133542728698838,-0.3148053042551812,-0.6783561451889559,1.466889559420773,1.062321931039635,Thursday
2.117259992570592,2022-01-06 11:00:00+00:00,1.5788366861071763,-1.1748542130432402,-0.3148053042551812,-0.2784723686419468,1.8060509565212233,0.6856017220238495,Thursday
2.1493456791035075,2022-01-06 12:00:00+00:00,1.464933725887836,-1.0990960684624753,-0.3148053042551812,-0.1299913183666195,1.9329523337117136,0.2824806358263648,Thursday
2.1200041479845533,2022-01-06 13:00:00+00:00,1.2918594387036253,-1.060595921700185,-0.3148053042551812,-0.31154675438464713,-1.7932853359452074,0.3434057370149014,Thursday
2.1893498032463725,2022-01-06 14:00:00+00:00,1.1460229473907988,-1.1015799440912513,-0.3148053042551812,-0.5177798978299514,-1.6989437364961595,0.36472952243088924,Thursday
2.3201271903945284,2022-01-06 15:00:00+00:00,1.1674547681645828,-1.127660563677126,-0.3148053042551812,-1.0689453075767354,-1.7417964939570434,0.37996079772802377,Thursday
2.557474614611111,2022-01-06 16:00:00+00:00,1.3458518145036222,-1.3449997060337464,-0.3148053042551812,-1.2189330866767896,-1.7074267787422859,0.37996079772802377,Thursday
2.4540101298236108,2022-01-06 17:00:00+00:00,1.2880849184782968,-1.3499674572912976,-0.3148053042551812,-1.391627221418663,-1.3432816118708537,0.5444585709370726,Thursday
2.4275593013339667,2022-01-06 18:00:00+00:00,0.9270063322041571,-1.420757912711402,-0.3148053042551812,-1.012725401155625,1.6312074569719994,0.5129806019896621,Thursday
2.3687919109322655,2022-01-06 19:00:00+00:00,0.3839095511143475,-1.5089354975329352,-0.3148053042551812,-1.2840665623444458,-1.3432816118708537,0.4378396438571334,Thursday
2.2679119937095025,2022-01-06 20:00:00+00:00,-0.07075723569113185,-1.5784840151386519,-0.3148053042551812,-1.530691674993352,0.11589053424975992,0.1941392391029863,Thursday
1.678422012971226,2022-01-06 21:00:00+00:00,-0.4136063484533631,-1.6182260249506737,-0.3148053042551812,-1.2666118701124822,-0.1712426265895291,0.25201808523209646,Thursday
1.5238414056067506,2022-01-06 22:00:00+00:00,-0.7606332063868388,-1.764774687296821,-0.3148053042551812,-0.8423864729906566,0.054166586545643665,0.582029050003337,Thursday
1.3281854089833014,2022-01-06 23:00:00+00:00,-1.0314044184706297,-1.7995489460996792,-0.3148053042551812,-0.20432917516943805,-0.019529380896452446,-0.4110500993698118,Thursday
1.3936935619263269,2022-01-07 00:00:00+00:00,-1.082735748721551,-1.8728232523098027,-0.3148053042551812,-0.5473990411500154,-0.11149709992207632,-1.2954794849567368,Friday
1.5424073473192002,2022-01-07 01:00:00+00:00,-1.2569184122547419,-1.819419963549262,-0.3148053042551812,-0.5722633625556539,-0.06896731666899703,-1.2954794849567368,Friday
1.6531515592107462,2022-01-07 02:00:00+00:00,-1.362724384904734,-1.7275165590748762,-0.3148053042551812,-0.592023359607827,-0.024564064675287465,-1.2954794849567368,Friday
1.7968247758671227,2022-01-07 03:00:00+00:00,-1.257873100407123,-1.7362101175659017,-0.3148053042551812,-0.46336315187971217,0.07466546692399532,-1.2954794849567368,Friday
2.315981636949904,2022-01-07 04:00:00+00:00,-0.8672215085665332,-1.747387557895392,-0.3148053042551812,-0.2377250068173547,0.11589053424975992,-1.2954794849567368,Friday
2.818363272919293,2022-01-07 05:00:00+00:00,-0.07290359631185762,-1.728758495647326,-0.3148053042551812,-0.30486473592248375,0.18841505680574602,-0.6821667996588003,Friday
2.9696900940485658,2022-01-07 06:00:00+00:00,0.7378384893480736,-1.6952261622394778,-0.3148053042551812,-0.21884110038611543,0.218165844170292,-0.5288386283343162,Friday
2.903467058504082,2022-01-07 07:00:00+00:00,1.1752480360720166,-1.674113226846512,-0.3148053042551812,-0.007744500465451144,0.14535845842303896,-0.37551045700983204,Friday
2.9339820729722166,2022-01-07 08:00:00+00:00,1.2906636172517068,-1.6070485842486022,-0.3148053042551812,0.300748011537323,0.06645259847721535,-0.8354949709832844,Friday
2.7821652280809386,2022-01-07 09:00:00+00:00,1.448814748901359,-1.5126613147019121,-0.3148053042551812,0.4524132248787421,0.07010074461081872,-0.22218228568534795,Friday
2.741887337964376,2022-01-07 10:00:00+00:00,1.5853282631598191,-1.3897094673517072,-0.3148053042551812,0.7522408102152197,0.1358607620226525,-0.22218228568534795,Friday
2.550216420385957,2022-01-07 11:00:00+00:00,1.6752521728175418,-1.367354599112105,-0.3148053042551812,0.8282592280417868,0.2722952880883996,0.6977867422615568,Friday
2.512684433412263,2022-01-07 12:00:00+00:00,1.468375272600972,-1.3661126240395827,0.01162306330959832,1.359469132329768,0.36038150154979526,-0.06885411436086382,Friday
