location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Precipitation Total,Wind Speed,Wind Direction
unit,°C,mm,km/h,°
level,2 m elevation corrected,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220621T1300,31.410528,0.0,10.446206,88.02507
20220621T1400,31.940529,0.0,11.440979,65.854454
20220621T1500,32.24053,0.0,7.072878,75.25644
20220621T1600,32.23053,0.0,1.9386592,248.1986
20220621T1700,31.100529,0.2,9.983106,244.359
20220621T1800,30.190529,0.7,9.360001,247.38014
20220621T1900,29.57053,0.4,2.3051248,231.3402
20220621T2000,29.350529,0.0,9.726665,87.8789
20220621T2100,26.79053,0.1,11.928989,95.19443
20220621T2200,24.740528,0.0,11.165805,110.772255
20220621T2300,24.190529,0.0,8.39657,120.96376
20220622T0000,23.65053,0.0,6.8777895,137.1211
20220622T0100,22.920528,0.0,6.6185193,112.380135
20220622T0200,22.38053,0.0,6.9527545,111.2505
20220622T0300,22.410528,0.0,6.3690495,137.2906
20220622T0400,22.930529,0.0,6.763786,115.20112
20220622T0500,22.500528,0.0,8.0899935,147.72435
20220622T0600,22.440529,0.4,27.07669,234.19666
20220622T0700,20.40053,1.8,16.418526,254.74487
20220622T0800,19.89053,1.6,3.2399998,270.0
20220622T0900,20.020529,0.7,4.6102495,321.3402
20220622T1000,20.89053,0.5,6.0347,342.646
20220622T1100,22.740528,0.0,8.905908,284.03625
20220622T1200,23.250528,0.0,9.826088,261.57303
20220622T1300,24.57053,0.0,9.360001,247.38014
20220622T1400,25.72053,0.0,9.021574,241.38954
20220622T1500,25.87053,0.0,4.452954,194.03624
20220622T1600,26.250528,0.0,4.5820518,135.0
20220622T1700,26.38053,0.0,7.5685663,87.27369
20220622T1800,26.000528,0.0,12.661564,75.17352
20220622T1900,25.010529,0.0,11.27553,73.30075
20220622T2000,24.020529,0.0,10.464798,86.05482
20220622T2100,22.770529,0.0,8.427383,109.9831
20220622T2200,22.30053,0.4,5.3517847,137.72632
20220622T2300,21.520529,0.0,3.8773184,248.1986
20220623T0000,21.12053,0.1,3.0758414,159.44395
20220623T0100,21.190529,0.3,6.1305785,130.23636
20220623T0200,20.98053,0.1,8.435069,129.80557
20220623T0300,20.04053,0.0,8.942214,139.8991
20220623T0400,18.57053,0.0,9.793059,143.97263
20220623T0500,19.260529,0.0,8.287822,124.38034
20220623T0600,21.82053,0.0,7.0911775,113.96249
20220623T0700,24.770529,0.0,8.049845,116.56505
20220623T0800,26.45053,0.0,5.5887027,104.93142
20220623T0900,27.46053,0.0,3.6179552,84.289406
20220623T1000,28.410528,0.0,5.4833565,113.19859
20220623T1100,29.37053,0.0,5.4833565,113.19859
20220623T1200,29.70053,0.0,1.835647,11.309921
20220623T1300,30.21053,0.0,2.1897945,9.462311
20220623T1400,30.48053,0.0,2.4149535,296.56506
20220623T1500,30.62053,0.0,2.968636,255.96376
20220623T1600,29.660528,0.0,8.350138,262.5686
20220623T1700,28.600529,1.0,11.367109,259.04596
20220623T1800,24.87053,1.4,19.70815,279.46234
20220623T1900,24.39053,0.1,10.144082,297.47443
20220623T2000,23.500528,0.0,1.5273507,315.0
20220623T2100,22.510529,0.0,6.12,180.0
20220623T2200,21.14053,0.0,7.2805495,188.53076
20220623T2300,20.07053,0.0,5.7599998,180.0
20220624T0000,19.610529,0.0,5.991594,147.26477
20220624T0100,18.910528,0.0,4.3349743,175.23636
20220624T0200,17.940529,0.0,3.7064266,209.05461
20220624T0300,17.680529,0.0,5.495161,211.6075
20220624T0400,17.920528,0.4,5.3999996,216.8699
20220624T0500,18.520529,0.3,2.0364676,225.0
20220624T0600,19.64053,0.0,0.35999998,89.99999
20220624T0700,20.82053,0.0,2.968636,14.03624
20220624T0800,20.55053,0.3,8.217153,298.8108
20220624T0900,21.580528,0.0,10.931203,287.24146
20220624T1000,20.490528,0.1,12.758432,286.38956
20220624T1100,20.270529,0.0,9.72,270.0
20220624T1200,20.30053,0.8,14.113653,264.14398
20220624T1300,18.73053,1.5,16.23596,273.8141
20220624T1400,18.020529,2.1,12.979984,289.44003
20220624T1500,17.500528,0.9,14.693999,300.96375
20220624T1600,17.510529,0.2,7.10031,239.53445
20220624T1700,18.600529,0.0,6.638072,220.6013
20220624T1800,19.190529,0.0,4.829907,243.43495
20220624T1900,19.240528,0.0,0.0,180.0
20220624T2000,18.520529,0.0,5.8048253,97.125015
20220624T2100,16.760529,0.0,8.854829,116.56505
20220624T2200,15.960529,0.0,7.928177,129.47246
20220624T2300,15.400529,0.0,6.989936,124.508514
20220625T0000,15.060529,0.0,7.24486,116.56505
20220625T0100,14.600529,0.0,8.654986,106.92751
20220625T0200,13.790529,0.0,9.449572,107.74467
20220625T0300,12.930529,0.0,10.028439,111.03751
20220625T0400,12.330529,0.0,11.165805,110.772255
20220625T0500,13.920529,0.0,14.24163,110.725555
20220625T0600,15.900529,0.0,14.345898,107.52557
20220625T0700,18.64053,0.0,15.484185,107.59242
20220625T0800,21.280529,0.0,16.904673,116.56505
20220625T0900,22.89053,0.0,16.267857,114.86369
20220625T1000,24.170528,0.0,16.311613,112.036224
20220625T1100,25.410528,0.0,16.78156,112.71441
20220625T1200,26.07053,0.0,14.145756,104.74355
20220625T1300,26.82053,0.0,14.182355,113.96249
20220625T1400,27.410528,0.0,14.654254,117.8241
20220625T1500,27.770529,0.0,14.386494,121.70142
20220625T1600,27.850529,0.0,14.113652,127.7468
20220625T1700,27.56053,0.0,14.291592,130.91438
20220625T1800,26.770529,0.0,12.738099,132.70938
20220625T1900,25.610529,0.0,10.514218,128.04704
20220625T2000,23.98053,0.0,9.422101,133.45184
20220625T2100,21.88053,0.0,9.028754,156.50143
20220625T2200,20.350529,0.0,9.0,163.73979
20220625T2300,19.63053,0.0,9.346143,164.35776
20220626T0000,19.54053,0.0,8.534353,152.35402
20220626T0100,20.12053,0.0,7.386582,133.02505
20220626T0200,20.04053,0.0,6.8777895,132.8789
20220626T0300,19.56053,0.0,7.42159,129.09386
20220626T0400,18.840528,0.0,7.928177,129.47246
20220626T0500,18.520529,0.0,1.9386592,111.80141
20220626T0600,19.23053,0.0,9.585739,304.28687
20220626T0700,20.850529,0.0,9.904906,289.0935
20220626T0800,22.38053,0.0,10.829958,291.44775
20220626T0900,23.72053,0.0,11.440979,294.14554
20220626T1000,25.190529,0.0,7.928177,309.47247
20220626T1100,26.660528,0.0,5.0528407,4.085617
20220626T1200,27.740528,0.0,4.0249224,26.565033
20220626T1300,28.850529,0.0,5.0528407,94.08562
20220626T1400,29.510529,0.0,2.0991426,120.96376
20220626T1500,29.80053,0.0,2.52,89.99999
20220626T1600,29.780529,0.0,4.829907,63.43495
20220626T1700,29.56053,0.0,8.225035,66.8014
20220626T1800,29.190529,0.0,7.145796,49.085617
20220626T1900,28.32053,0.0,6.130579,356.63354
20220626T2000,26.590528,0.0,8.707237,330.25513
20220626T2100,24.020529,0.0,9.449572,310.36456
20220626T2200,22.170528,0.0,10.137692,286.50436
20220626T2300,21.500528,0.0,12.864649,287.92792
20220627T0000,19.740528,0.0,18.709612,258.90628
20220627T0100,18.840528,0.0,15.905319,264.80557
20220627T0200,18.39053,0.0,12.599999,270.0
20220627T0300,18.280529,0.0,14.081478,274.3987
20220627T0400,18.170528,0.0,14.241629,286.14435
20220627T0500,18.680529,0.0,12.397806,295.82098
20220627T0600,19.340528,0.0,11.808878,307.5686
20220627T0700,19.770529,0.0,12.261157,310.23636
20220627T0800,21.71053,0.0,12.43434,337.89056
20220627T0900,23.70053,0.0,15.2947035,333.43497
20220627T1000,24.54053,0.0,21.533897,321.789
20220627T1100,23.270529,0.0,22.782625,301.42957
20220627T1200,18.95053,0.1,18.161278,320.63068
20220627T1300,20.48053,0.0,13.551501,320.38934
20220627T1400,21.240528,0.0,11.966954,313.78113
20220627T1500,22.21053,0.0,10.464797,319.18494
20220627T1600,22.910528,0.0,11.119281,330.94543
20220627T1700,22.88053,0.0,11.183201,326.82147
20220627T1800,22.57053,0.0,8.78872,325.008
20220627T1900,22.020529,0.0,7.2,306.8699
20220627T2000,21.37053,0.0,8.404285,313.26428
20220627T2100,20.860529,0.0,6.6087217,299.35776
20220627T2200,19.330528,0.0,12.72283,295.11484
20220627T2300,18.330528,0.0,6.725354,285.5241
20220628T0000,18.13053,0.0,3.096837,234.46233
20220628T0100,18.090528,0.0,3.319036,257.4712
20220628T0200,17.88053,0.0,0.71999997,270.0
20220628T0300,17.580528,0.0,1.484318,104.03624
20220628T0400,17.410528,0.0,2.0364676,135.0
20220628T0500,17.580528,0.0,1.8,53.130096
20220628T0600,17.95053,0.0,0.71999997,360.0
20220628T0700,18.80053,0.7,9.178235,64.440025
20220628T0800,20.360529,0.0,14.480773,55.124657
20220628T0900,22.660528,0.0,18.532133,82.1847
20220628T1000,23.420528,0.0,23.535301,83.85337
20220628T1100,23.760529,0.0,25.153671,80.94211
20220628T1200,26.98053,0.0,9.83268,66.250496
20220628T1300,26.95053,0.0,11.879999,89.99999
20220628T1400,26.48053,0.1,12.24,89.99999
20220628T1500,26.15053,0.6,9.028754,94.57392
20220628T1600,25.62053,0.4,6.519877,96.34019
20220628T1700,24.590528,0.0,14.205182,81.25384
20220628T1800,23.97053,0.0,9.511088,60.524117
20220628T1900,23.13053,0.0,3.8773184,21.801407
20220628T2000,22.22053,0.0,2.5959969,56.30993
20220628T2100,21.490528,0.0,4.5536795,71.56504
20220628T2200,20.65053,0.0,1.8,53.130096
20220628T2300,20.000528,0.0,1.609969,333.43497
20220629T0000,19.930529,0.1,3.7585104,196.69925
20220629T0100,20.07053,0.3,4.0249224,243.43495
20220629T0200,19.56053,0.0,3.6,270.0
20220629T0300,18.97053,0.0,2.968636,255.96376
20220629T0400,18.690529,0.0,3.219938,243.43495
20220629T0500,19.23053,0.0,1.08,180.0
20220629T0600,20.250528,0.0,3.319036,282.5288
20220629T0700,21.110529,0.0,6.87779,263.991
20220629T0800,22.190529,0.0,9.0,253.7398
20220629T0900,22.70053,0.0,11.620809,253.81079
20220629T1000,23.72053,0.0,12.0694,252.64598
20220629T1100,23.90053,0.0,11.841756,250.46335
20220629T1200,24.780529,0.0,9.83268,293.7495
20220629T1300,26.080528,0.0,7.8625183,285.9454
20220629T1400,26.510529,0.0,6.4799995,270.0
20220629T1500,26.840528,0.0,3.6179552,264.28943
20220629T1600,26.88053,0.0,2.9024127,172.87498
20220629T1700,26.57053,0.0,6.763786,154.79887
20220629T1800,25.690529,0.0,7.771331,166.6075
20220629T1900,24.80053,0.0,6.4096174,141.84277
20220629T2000,23.88053,0.0,7.5942082,121.429565
20220629T2100,21.90053,0.0,8.161764,138.57634
20220629T2200,20.22053,0.0,6.9527545,158.7495
20220629T2300,19.29053,0.0,5.5887027,165.06857
20220630T0000,19.030529,0.0,5.00128,149.74356
20220630T0100,18.780529,0.0,5.3999996,143.1301
20220630T0200,18.21053,0.0,5.904439,127.56859
20220630T0300,17.71053,0.0,8.39657,120.96376
20220630T0400,16.73053,0.0,8.587338,123.023865
20220630T0500,17.04053,0.0,9.511088,119.47589
20220630T0600,19.590528,0.0,14.658676,114.67686
20220630T0700,21.90053,0.0,17.25373,113.35556
20220630T0800,24.330528,0.0,18.998316,117.0506
20220630T0900,26.010529,0.0,18.359999,118.07249
20220630T1000,27.62053,0.0,15.990646,121.18497
20220630T1100,29.12053,0.0,13.392774,126.25384
20220630T1200,29.910528,0.0,14.48972,116.56505
20220630T1300,30.81053,0.0,10.883676,124.2157
20220630T1400,30.56053,0.0,2.6208394,195.9454
20220630T1500,31.170528,0.0,0.8049845,116.56505
20220630T1600,29.830528,0.0,12.783802,302.34747
20220630T1700,26.110529,0.6,21.273533,293.9625
20220630T1800,22.910528,0.5,27.943514,284.93143
20220630T1900,18.430529,1.4,27.0024,269.2361
20220630T2000,16.340528,10.6,22.862125,262.7631
20220630T2100,14.8005295,1.1,28.808998,271.4321
20220630T2200,13.750529,0.4,23.759998,270.0
20220630T2300,13.570529,0.1,19.493261,274.2364
20220701T0000,13.090529,0.0,17.731598,275.82635
20220701T0100,12.940529,0.0,16.520823,281.30994
20220701T0200,12.820529,0.2,13.084402,277.90717
20220701T0300,12.810529,0.0,14.113653,264.14398
20220701T0400,12.3005295,2.5,11.879999,270.0
20220701T0500,12.560529,0.6,8.699793,245.55606
20220701T0600,12.980529,0.0,6.6185193,247.61987
20220701T0700,13.710529,0.0,8.707238,262.875
20220701T0800,14.470529,0.0,9.565437,289.7989
20220701T0900,15.290529,0.0,7.2805495,278.53076
20220701T1000,15.830529,0.0,4.1046314,217.87498
20220701T1100,16.990528,0.0,4.32,180.0
20220701T1200,17.73053,0.0,1.1384199,288.43497
20220701T1300,18.45053,0.0,2.8116899,219.80557
20220701T1400,19.82053,0.0,2.968636,194.03624
20220701T1500,20.55053,0.0,1.484318,165.96376
20220701T1600,20.940529,0.0,1.4399999,89.99999
20220701T1700,21.030529,0.0,2.8116899,39.805573
20220701T1800,20.760529,0.0,4.6102495,51.34018
20220701T1900,20.160528,0.0,5.154415,65.224846
20220701T2000,19.56053,0.0,5.04,89.99999
20220701T2100,18.21053,0.0,5.692099,124.69515
20220701T2200,16.260529,0.0,5.6002855,135.0
20220701T2300,15.060529,0.0,4.6938257,122.47119
20220702T0000,14.350529,0.0,5.692099,124.69515
20220702T0100,13.990529,0.0,6.638072,139.3987
20220702T0200,13.640529,0.0,8.714677,128.29016
20220702T0300,12.530529,0.0,10.495713,120.96376
20220702T0400,11.910529,0.0,10.990322,121.6075
20220702T0500,12.750529,0.0,9.83268,113.7495
20220702T0600,14.840529,0.0,9.793058,107.10272
20220702T0700,17.13053,0.0,10.464798,93.945175
20220702T0800,19.96053,0.0,14.759999,89.99999
20220702T0900,21.72053,0.0,17.698677,94.666855
20220702T1000,23.170528,0.0,17.313717,93.576324
20220702T1100,24.31053,0.0,15.856356,92.602554
20220702T1200,26.07053,0.0,6.193674,54.46232
20220702T1300,26.82053,0.0,4.802999,77.00538
20220702T1400,27.340528,0.0,5.0528407,85.91438
20220702T1500,27.690529,0.0,5.7599998,89.99999
20220702T1600,27.79053,0.0,6.162207,96.70984
20220702T1700,27.520529,0.0,7.5685663,92.72631
20220702T1800,26.98053,0.0,6.87779,83.99099
20220702T1900,25.930529,0.0,7.5170207,73.30075
20220702T2000,24.280529,0.0,7.928178,92.602554
20220702T2100,22.45053,0.0,5.904439,127.56859
20220702T2200,21.38053,0.0,3.96,180.0
20220702T2300,19.860529,0.0,4.39436,214.99202
20220703T0000,18.56053,0.0,5.634891,206.56505
20220703T0100,18.110529,0.0,6.130579,183.36646
20220703T0200,18.22053,0.0,5.8048253,150.25511
20220703T0300,18.21053,0.0,6.193674,144.46231
20220703T0400,17.48053,0.0,5.154415,155.22485
20220703T0500,17.670528,0.0,3.8773184,111.80141
20220703T0600,19.21053,0.0,3.6,89.99999
20220703T0700,21.920528,0.0,4.379589,99.46232
20220703T0800,23.920528,0.0,4.0249224,100.30484
20220703T0900,25.87053,0.0,3.319036,102.52881
20220703T1000,27.360529,0.0,1.8,89.99999
20220703T1100,28.590528,0.0,0.8049845,63.43495
20220703T1200,29.06053,0.0,3.2599385,276.34018
20220703T1300,29.95053,0.0,4.32,270.0
20220703T1400,30.420528,0.0,5.771239,266.42368
20220703T1500,30.590528,0.0,6.87779,263.991
20220703T1600,30.47053,0.0,7.8625183,254.0546
20220703T1700,30.20053,0.0,9.007196,267.7094
20220703T1800,29.48053,0.0,10.1887,302.00537
20220703T1900,27.82053,0.0,12.783802,327.6526
20220703T2000,25.81053,0.0,6.989936,325.4915
20220703T2100,24.63053,0.0,1.484318,194.03624
20220703T2200,23.510529,0.0,6.5693827,189.46233
20220703T2300,22.15053,0.0,7.4128532,209.05461
20220704T0000,20.90053,0.0,6.638072,229.39871
20220704T0100,20.850529,0.0,6.162207,263.29016
20220704T0200,19.95053,0.0,7.5942082,301.42957
20220704T0300,18.420528,0.0,10.233123,309.2894
20220704T0400,18.020529,0.4,11.457958,313.727
20220704T0500,17.87053,0.2,11.983188,302.73523
20220704T0600,18.14053,0.1,13.281023,302.82855
20220704T0700,19.62053,0.0,13.089354,301.50427
20220704T0800,21.420528,0.0,11.609651,299.74487
20220704T0900,23.56053,0.0,9.511088,330.5241
20220704T1000,25.71053,0.0,11.27553,343.30075
20220704T1100,26.79053,0.0,11.525623,345.52972
20220704T1200,25.39053,0.0,4.1046314,232.12502
20220704T1300,24.88053,0.0,8.557102,194.62088
20220704T1400,24.190529,0.0,7.2359104,185.71059
20220704T1500,25.780529,0.0,5.8048253,150.25511
20220704T1600,26.280529,0.0,5.6920996,108.434944
20220704T1700,25.71053,0.1,3.5455887,113.96249
20220704T1800,25.30053,0.0,5.0528407,94.08562
20220704T1900,24.990528,0.2,6.297428,120.963745
20220704T2000,23.71053,0.1,8.699793,114.44395
20220704T2100,22.430529,0.1,7.4128532,119.054596
20220704T2200,21.57053,0.0,4.896529,107.10272
20220704T2300,20.56053,0.0,3.4152596,108.434944
20220705T0000,19.87053,0.0,2.6208394,164.0546
20220705T0100,19.740528,0.0,2.8799999,180.0
20220705T0200,19.37053,0.0,2.9024127,187.12502
20220705T0300,18.96053,0.0,2.6208394,195.9454
20220705T0400,18.520529,0.0,2.5455842,225.0
20220705T0500,18.63053,0.0,3.396233,237.99463
20220705T0600,19.940529,0.0,2.1897945,260.5377
20220705T0700,20.63053,0.0,2.5959969,303.69006
20220705T0800,22.420528,0.0,2.5959969,326.30994
20220705T0900,24.71053,0.0,5.6233797,309.80557
20220705T1000,26.20053,0.0,5.8603754,312.51044
20220705T1100,26.87053,0.0,3.096837,305.5377
20220705T1200,26.46053,0.0,7.6367526,351.8699
20220705T1300,27.05053,0.0,5.2416787,344.0546
20220705T1400,27.410528,0.0,4.6800003,337.38013
20220705T1500,27.660528,0.0,5.815978,338.1986
20220705T1600,27.590528,0.0,5.8048253,330.25513
20220705T1700,27.260529,0.0,4.8965297,323.97263
20220705T1800,26.70053,0.0,5.6233797,320.19443
20220705T1900,25.860529,0.0,5.1165614,309.2894
20220705T2000,24.21053,0.0,5.2416787,254.0546
20220705T2100,22.37053,0.0,7.653705,221.18593
20220705T2200,20.490528,0.0,7.5942082,211.42957
20220705T2300,18.96053,0.0,7.172949,197.52557
20220706T0000,18.520529,0.0,3.8939953,213.69006
20220706T0100,18.780529,0.0,4.0249224,243.43495
20220706T0200,17.63053,0.0,7.24486,296.56506
20220706T0300,15.960529,0.0,11.609651,299.74487
20220706T0400,14.750529,0.0,11.792404,301.26373
20220706T0500,14.640529,0.0,15.021105,315.971
20220706T0600,15.290529,0.0,17.610588,319.14465
20220706T0700,16.770529,0.0,18.844202,316.54816
20220706T0800,18.530529,0.0,19.008545,322.69604
20220706T0900,20.610529,0.0,19.022177,330.5241
20220706T1000,22.350529,0.0,20.275385,343.49564
20220706T1100,23.55053,0.0,19.35314,350.3625
20220706T1200,24.740528,0.0,18.775301,355.60132
20220706T1300,25.38053,0.0,16.954432,356.34778
20220706T1400,25.750528,0.0,17.698677,355.33313
20220706T1500,25.81053,0.0,18.0,360.0
20220706T1600,25.56053,0.0,18.129137,6.8427734
20220706T1700,24.940529,0.0,19.13426,11.944168
20220706T1800,23.87053,0.0,19.48661,11.725098
20220706T1900,22.610529,0.0,15.39184,10.7842865
20220706T2000,20.32053,0.0,11.304229,9.1623535
20220706T2100,18.48053,0.0,6.4799995,360.0
20220706T2200,17.30053,0.0,2.3051248,308.65982
20220706T2300,16.56053,0.0,4.0249224,243.43495
20220707T0000,15.920529,0.0,5.6002855,225.0
20220707T0100,15.130529,0.0,4.3349743,228.36647
20220707T0200,14.830529,0.0,2.9024127,209.74489
20220707T0300,14.650529,0.0,4.32,180.0
20220707T0400,14.0505295,0.0,5.0528407,184.08562
20220707T0500,14.810529,0.0,3.96,180.0
20220707T0600,17.180529,0.0,2.16,180.0
20220707T0700,19.64053,0.0,2.0991426,239.03624
20220707T0800,22.110529,0.0,5.5887027,284.93143
20220707T0900,24.12053,0.0,14.345898,287.52557
20220707T1000,24.88053,0.0,20.523157,285.25513
20220707T1100,24.350529,0.0,21.068459,289.98312
20220707T1200,24.770529,0.0,13.441071,290.37643
20220707T1300,24.90053,0.0,16.279802,288.0343
20220707T1400,23.910528,0.0,17.477621,302.38068
20220707T1500,24.080528,0.0,18.11841,310.97174
20220707T1600,24.080528,0.0,17.429354,321.70984
20220707T1700,24.04053,0.0,17.782688,338.6294
20220707T1800,23.160528,0.0,17.193533,340.42688
20220707T1900,22.13053,0.0,12.7279215,331.26022
20220707T2000,20.81053,0.0,6.618519,315.0
20220707T2100,20.05053,0.0,9.0645685,353.15723
20220707T2200,18.840528,0.0,11.792404,12.339081
20220707T2300,18.55053,0.0,9.346143,15.642242
20220708T0000,17.72053,0.0,8.311245,4.9697266
20220708T0100,16.13053,0.0,9.346143,344.35776
20220708T0200,14.520529,0.0,9.021574,331.38956
20220708T0300,12.850529,0.0,8.435069,320.19443
20220708T0400,11.530529,0.0,7.386582,313.0251
20220708T0500,12.060529,0.0,5.991594,302.73523
20220708T0600,13.500529,0.0,7.386582,316.97495
20220708T0700,15.320529,0.0,8.891344,338.6294
20220708T0800,17.160528,0.0,8.287822,2.4895477
20220708T0900,17.95053,0.0,7.9036193,30.068573
20220708T1000,18.920528,0.0,8.089993,20.854446
20220708T1100,20.280529,0.0,9.885262,10.49147
20220708T1200,21.860529,0.0,9.178235,41.82016
20220708T1300,22.48053,0.0,6.9153743,51.34018
20220708T1400,23.23053,0.0,5.3999996,36.86989
20220708T1500,23.840528,0.0,5.6920996,18.434952
20220708T1600,24.06053,0.0,7.8625183,15.945404
20220708T1700,23.81053,0.0,7.24486,26.565033
20220708T1800,23.270529,0.0,6.489992,33.690063
20220708T1900,22.530529,0.0,5.6233797,50.194427
20220708T2000,21.690529,0.0,4.73506,98.74616
20220708T2100,20.110529,0.0,8.049845,116.56505
20220708T2200,18.190529,0.0,9.693296,121.32869
20220708T2300,16.88053,0.0,9.290511,125.537674
20220709T0000,15.810529,0.0,8.78872,124.99202
20220709T0100,14.880529,0.0,8.39657,120.96376
20220709T0200,14.3005295,0.0,8.854829,116.56505
20220709T0300,13.900529,0.0,8.707237,119.74488
20220709T0400,13.320529,0.0,8.435069,129.80557
20220709T0500,14.090529,0.0,6.792466,122.00538
20220709T0600,16.090528,0.0,8.049845,116.56505
20220709T0700,18.500528,0.0,9.449572,107.74467
20220709T0800,20.98053,0.0,11.013882,101.30993
20220709T0900,22.680529,0.0,10.823973,93.81408
20220709T1000,23.940529,0.0,6.725354,74.47588
20220709T1100,25.05053,0.0,4.0249224,26.565033
20220709T1200,25.090528,0.0,2.9024127,82.874985
20220709T1300,25.90053,0.0,1.2979984,33.690063
20220709T1400,26.63053,0.0,1.8,360.0
20220709T1500,27.260529,0.0,5.04,360.0
20220709T1600,27.57053,0.0,8.64,360.0
20220709T1700,27.270529,0.0,10.08,360.0
20220709T1800,26.740528,0.0,7.92,360.0
20220709T1900,25.840528,0.0,5.8603754,349.38034
20220709T2000,24.57053,0.0,1.8,270.0
20220709T2100,22.39053,0.0,7.491114,215.21759
20220709T2200,20.510529,0.0,8.209263,195.25513
20220709T2300,19.20053,0.0,7.2805495,188.53076
20220710T0000,18.65053,0.0,6.4096174,231.84277
20220710T0100,17.57053,0.0,7.754637,291.8014
20220710T0200,16.22053,0.0,9.085988,303.69006
20220710T0300,15.680529,0.0,15.937878,341.56506
20220710T0400,14.390529,0.0,18.532133,335.9245
20220710T0500,14.530529,0.0,18.218275,330.39557
20220710T0600,15.510529,0.0,19.64228,333.90457
20220710T0700,17.030529,0.0,20.523157,338.38525
20220710T0800,18.510529,0.0,21.41319,343.393
20220710T0900,19.97053,0.0,23.157824,348.3407
20220710T1000,21.030529,0.0,23.576563,352.98352
20220710T1100,22.020529,0.0,22.725668,356.36707
20220710T1200,23.670528,0.0,19.829433,3.122116
20220710T1300,24.280529,0.0,21.24305,0.9710083
20220710T1400,24.63053,0.0,23.857979,5.194412
20220710T1500,24.340528,0.0,24.336637,7.65065
20220710T1600,23.80053,0.0,24.503809,10.154266
20220710T1700,23.000528,0.0,22.805367,11.842072
20220710T1800,22.14053,0.0,19.562946,12.757523
20220710T1900,20.850529,0.0,14.618837,9.926224
20220710T2000,19.07053,0.0,11.165805,20.772247
20220710T2100,18.07053,0.0,6.830519,71.56504
20220710T2200,17.55053,0.0,5.6920996,108.434944
20220710T2300,16.15053,0.0,7.10031,120.465546
20220711T0000,14.810529,0.0,9.0,126.869896
20220711T0100,13.630529,0.0,9.360001,112.61986
20220711T0200,12.880529,0.0,8.089993,110.854454
20220711T0300,12.380529,0.0,6.28713,113.62937
20220711T0400,12.140529,0.0,5.00128,120.25643
20220711T0500,12.850529,0.0,1.609969,116.56505
20220711T0600,14.630529,0.0,0.5091169,44.999985
20220711T0700,17.280529,0.0,4.6800003,67.380135
20220711T0800,19.930529,0.0,6.6087217,60.64225
20220711T0900,21.420528,0.0,5.692099,34.69516
20220711T1000,22.760529,0.0,5.2416787,15.945404
20220711T1100,24.250528,0.0,4.510787,28.610443
20220711T1200,25.20053,0.0,3.7064266,29.05458
20220711T1300,26.270529,0.0,3.8268526,48.81407
20220711T1400,27.05053,0.0,4.0249224,63.43495
20220711T1500,27.440529,0.0,5.0911684,81.869896
20220711T1600,27.47053,0.0,6.489992,86.82017
20220711T1700,27.180529,0.0,7.92,89.99999
20220711T1800,26.670528,0.0,9.3669195,87.7974
20220711T1900,25.500528,0.0,10.239453,100.124664
20220711T2000,23.57053,0.0,9.449572,107.74467
20220711T2100,21.71053,0.0,6.9247384,117.89726
20220711T2200,20.030529,0.0,5.3517847,109.653824
20220711T2300,18.65053,0.0,4.6800003,112.61986
20220712T0000,17.600529,0.0,5.1919937,123.69006
20220712T0100,17.030529,0.0,5.3517847,132.27368
20220712T0200,16.770529,0.0,3.8268526,131.18591
20220712T0300,16.29053,0.0,1.9386592,68.19859
20220712T0400,15.8005295,0.0,1.5273507,135.0
20220712T0500,16.350529,0.0,1.484318,194.03624
20220712T0600,17.740528,0.0,0.8049845,206.56505
20220712T0700,19.62053,0.0,1.2979984,33.690063
20220712T0800,21.780529,0.0,3.563818,44.999985
20220712T0900,23.910528,0.0,5.495161,31.607498
20220712T1000,25.31053,0.0,5.634891,26.565033
20220712T1100,26.47053,0.0,4.072935,44.999985
20220712T1200,26.850529,0.0,4.198285,59.036232
20220712T1300,27.72053,0.0,5.0528407,85.91438
20220712T1400,28.21053,0.0,6.87779,96.009
20220712T1500,28.31053,0.0,7.6367526,98.1301
20220712T1600,28.21053,0.0,8.707238,97.125015
20220712T1700,27.910528,0.0,9.885262,100.49147
20220712T1800,27.29053,0.0,11.503113,110.1363
20220712T1900,26.190529,0.0,11.609651,119.74488
20220712T2000,24.45053,0.0,11.200571,135.0
20220712T2100,22.430529,0.0,8.435069,140.19443
20220712T2200,20.54053,0.0,7.7043357,127.40535
20220712T2300,18.760529,0.0,7.4128532,119.054596
20220713T0000,17.860529,0.0,6.989936,124.508514
20220713T0100,17.180529,0.0,9.449572,130.36453
20220713T0200,16.32053,0.0,8.14587,135.0
20220713T0300,15.650529,0.0,6.1305785,139.76364
20220713T0400,15.290529,0.0,5.8603754,137.48955
20220713T0500,16.260529,0.0,6.1305785,130.23636
20220713T0600,18.500528,0.0,8.891343,121.759476
20220713T0700,21.05053,0.0,10.787993,115.70995
20220713T0800,23.680529,0.0,12.641076,109.9831
20220713T0900,26.04053,0.0,13.661038,108.434944
